"title","categoryName","address","neighborhood","street","city","postalCode","state","countryCode","website","phone","phoneUnformatted","location/lat","location/lng"
"Yo-Burger","Hamburger restaurant","3726 Riverdale Ave, Bronx, NY 10463","Fieldston","3726 Riverdale Ave","Bronx","10463","New York","US","http://www.yo-burger.com/","(718) 708-6828","+17187086828","40.887428","-73.9069516"
"Floridita Restaurant","Restaurant","161 W 231st St, Bronx, NY 10463","West Bronx","161 W 231st St","Bronx","10463","New York","US",,"(347) 843-8800","+13478438800","40.8784763","-73.9030637"
"Hong Kong Kitchen","Asian restaurant","214 E 198th St, Bronx, NY 10458","West Bronx","214 E 198th St","Bronx","10458","New York","US","http://www.hongkongsushiny.com/","(718) 220-5955","+17182205955","40.8697047","-73.8904001"
"KADYAH SOUL (take out /catering)","Takeout Restaurant","140 Van Cortlandt Ave W, Bronx, NY 10463","West Bronx","140 Van Cortlandt Ave W","Bronx","10463","New York","US","https://kadyahsoul.dine.online/","(929) 603-1497","+19296031497","40.8849808","-73.8944161"
"Smashburger","Hamburger restaurant","193 W 237th St, Bronx, NY 10463","West Bronx","193 W 237th St","Bronx","10463","New York","US","https://smashburger.com/locations/us/ny/bronx/193-w-237th-st?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=1485","(718) 618-4229","+17186184229","40.8844492","-73.9002325"
"El Mangú Resaurant","Dominican restaurant","80 W Kingsbridge Rd, Bronx, NY 10468","Fordham Manor","80 W Kingsbridge Rd","Bronx","10468","New York","US","https://www.elmangurestaurantny.com/","(718) 563-7409","+17185637409","40.8681542","-73.9008087"
"Moon Star Grill Restaurant","Vietnamese restaurant","3519-25 Johnson Ave, Bronx, NY 10463","Riverdale","3519-25 Johnson Ave","Bronx","10463","New York","US","http://www.moonstarriverdale.com/","(718) 432-2570","+17184322570","40.8862054","-73.9100756"
"Double Dragon","Chinese restaurant","2647 Jerome Ave, Bronx, NY 10468","Fordham Manor","2647 Jerome Ave","Bronx","10468","New York","US",,"(718) 367-3366","+17183673366","40.8671257","-73.8980564"
"Diner Bar","American restaurant","97-45 Queens Blvd, Rego Park, NY 11374","Rego Park","97-45 Queens Blvd","Rego Park","11374","New York","US","http://www.thedinerbar.com/","(718) 897-6000","+17188976000","40.7294444","-73.8594444"
"Il Poeta","Northern Italian restaurant","98-04 Metropolitan Ave, Forest Hills, NY 11375","Forest Hills","98-04 Metropolitan Ave","Forest Hills","11375","New York","US","https://www.ilpoetanyc.com/","(718) 544-4223","+17185444223","40.7109556","-73.8545293"
"Barosa","Italian restaurant","6229 Woodhaven Blvd, Rego Park, NY 11374","Rego Park","6229 Woodhaven Blvd","Rego Park","11374","New York","US","http://www.barosas.com/","(718) 424-1455","+17184241455","40.726166","-73.869858"
"Nur Thai","Thai restaurant","63-32 Woodhaven Blvd, Rego Park, NY 11374","Rego Park","63-32 Woodhaven Blvd","Rego Park","11374","New York","US","https://nurthai.com/","(718) 255-6141","+17182556141","40.7235219","-73.8688716"
"Lime and Salt Restaurant Bar","Mexican restaurant","98-102 Queens Blvd, Rego Park, NY 11374","Rego Park","98-102 Queens Blvd","Rego Park","11374","New York","US","http://www.limeandsaltregopark.com/","(718) 275-1575","+17182751575","40.7270476","-73.8549523"
"Village Grill","Greek restaurant","7301 Yellowstone Blvd, Forest Hills, NY 11375","Forest Hills","7301 Yellowstone Blvd","Forest Hills","11375","New York","US","https://mamasgreek.com/","(718) 544-4024","+17185444024","40.7175585","-73.8567741"
"Rico's Chicken","Colombian restaurant","74-27 Metropolitan Ave, Middle Village, NY 11379","Middle Village","74-27 Metropolitan Ave","Middle Village","11379","New York","US","http://ricoschicken.com/","(718) 806-1705","+17188061705","40.713045","-73.8772519"
"Mito","Asian fusion restaurant","64-18 108th St, Forest Hills, NY 11375","Forest Hills","64-18 108th St","Forest Hills","11375","New York","US","http://themito.com/","(718) 255-6668","+17182556668","40.7324189","-73.8496072"
"Stix","Uzbeki restaurant","101-15 Queens Blvd, Forest Hills, NY 11375","Forest Hills","101-15 Queens Blvd","Forest Hills","11375","New York","US","http://stixrestaurantnyc.com/","(718) 275-5566","+17182755566","40.726622","-73.8516662"
"The Bund","Chinese restaurant","100-30 Queens Blvd, Forest Hills, NY 11375","Forest Hills","100-30 Queens Blvd","Forest Hills","11375","New York","US","http://www.bundon67.com/","(718) 275-8000","+17182758000","40.7263309","-73.8531147"
"Bridie's Grill Room","Bar & grill","64-54 Dry Harbor Rd, Middle Village, NY 11379","Middle Village","64-54 Dry Harbor Rd","Middle Village","11379","New York","US","https://bridesgrillroom.com/","(718) 426-8580","+17184268580","40.7235801","-73.8690289"
"Patacon Pisao","Venezuelan restaurant","85-22 Grand Ave, Elmhurst, NY 11373","Elmhurst","85-22 Grand Ave","Elmhurst","11373","New York","US","http://pataconpisaonyc.com/","(718) 899-8922","+17188998922","40.7351919","-73.8812161"
"Carlo's Pizza","Pizza restaurant","74-02 Metropolitan Ave, Middle Village, NY 11379","Middle Village","74-02 Metropolitan Ave","Middle Village","11379","New York","US","https://www.carlospizzaofmv.com/","(718) 894-7915","+17188947915","40.7127002","-73.8781394"
"Lena Trattoria","Italian restaurant","3470 E Tremont Ave, Bronx, NY 10465","East Bronx","3470 E Tremont Ave","Bronx","10465","New York","US","https://www.lenatrattoria.com/","(718) 239-5362","+17182395362","40.8315408","-73.8273579"
"Crosstown Diner","Diner","2880 Bruckner Blvd, Bronx, NY 10465","East Bronx","2880 Bruckner Blvd","Bronx","10465","New York","US","https://crosstowndiner.com/?utm_source=GMB&utm_medium=GMB&utm_campaign=GMB","(718) 597-3450","+17185973450","40.832521","-73.828592"
"Wicked Wolf Bronx","American restaurant","4029 E Tremont Ave, Bronx, NY 10465","East Bronx","4029 E Tremont Ave","Bronx","10465","New York","US","http://www.wickedwolfbronx.com/","(718) 829-4400","+17188294400","40.8196472","-73.81735"
"Havana Café","Cuban restaurant","3151 E Tremont Ave, Bronx, NY 10461","East Bronx","3151 E Tremont Ave","Bronx","10461","New York","US","http://havanacafe.info/","(718) 518-1800","+17185181800","40.8378208","-73.8343667"
"HK Kitchen & Draft House","Bar & grill","3599 E Tremont Ave, Bronx, NY 10465","East Bronx","3599 E Tremont Ave","Bronx","10465","New York","US",,"(347) 851-2000","+13478512000","40.8290358","-73.8244409"
"Fiorentina Steakhouse","Steak house","3617 E Tremont Ave, Bronx, NY 10465","East Bronx","3617 E Tremont Ave","Bronx","10465","New York","US","http://www.fiorentina-steakhouse.com/","(718) 812-1112","+17188121112","40.8287124","-73.8240553"
"Taqueria Lupita","Mexican restaurant","3550 E Tremont Ave, Bronx, NY 10465","East Bronx","3550 E Tremont Ave","Bronx","10465","New York","US","https://linktr.ee/taquerialupita","(347) 931-2157","+13479312157","40.8299468","-73.8258205"
"La Masa Restaurant","Restaurant","3399 E Tremont Ave, Bronx, NY 10461","East Bronx","3399 E Tremont Ave","Bronx","10461","New York","US","http://la-masa.square.site/","(347) 281-4391","+13472814391","40.833458","-73.8282542"
"La Reina Restaurant","Latin American restaurant","3035 Cross Bronx Expy, Bronx, NY 10465","East Bronx","3035 Cross Bronx Expy","Bronx","10465","New York","US",,"(347) 281-9951","+13472819951","40.8227397","-73.818679"
"Made in Puerto Rico Latin Cuisine Bronx NY","Puerto Rican restaurant","3363 E Tremont Ave, Bronx, NY 10461","East Bronx","3363 E Tremont Ave","Bronx","10461","New York","US","http://www.madeinpuertoricony.com/","(718) 684-1309","+17186841309","40.8345095","-73.8290179"
"Johnny's Reef","Seafood restaurant","2 City Island Ave, Bronx, NY 10464","City Island","2 City Island Ave","Bronx","10464","New York","US","https://johnnysreefrestaurant.com/","(718) 885-2086","+17188852086","40.837692","-73.7826725"
"Fajita Station Corp & Hot Wings","Chicken restaurant","3552 E Tremont Ave, Bronx, NY 10465","East Bronx","3552 E Tremont Ave","Bronx","10465","New York","US","https://fajitastationcorp.getsauce.com/","(718) 304-0641","+17183040641","40.8297015","-73.8258474"
"Patricia's Pizza of Tremont","Italian restaurant","3883 E Tremont Ave, Bronx, NY 10465","East Bronx","3883 E Tremont Ave","Bronx","10465","New York","US","https://www.patrizias.com/","(718) 918-1800","+17189181800","40.823224","-73.819275"
"Sammy's Fish Box","Seafood restaurant","41 City Island Ave, Bronx, NY 10464","City Island","41 City Island Ave","Bronx","10464","New York","US","https://www.sammysfishbox.com/","(718) 885-0920","+17188850920","40.8390445","-73.7837189"
"empire express","Chinese restaurant","3482 E Tremont Ave, Bronx, NY 10465","East Bronx","3482 E Tremont Ave","Bronx","10465","New York","US","https://empire3482.com/","(718) 971-9932","+17189719932","40.8313747","-73.8272283"
"China Wok","Chinese restaurant","3839 E Tremont Ave, Bronx, NY 10465","East Bronx","3839 E Tremont Ave","Bronx","10465","New York","US","https://www.chinawokbronxny.com/","(718) 828-8053","+17188288053","40.8243488","-73.8199213"
"PJ Brady's Bar & Restaurant","Pizza restaurant","3201 Philip Ave, Bronx, NY 10465","East Bronx","3201 Philip Ave","Bronx","10465","New York","US","https://pjbradysmenu.com/?utm_source=gbp","(718) 931-3250","+17189313250","40.830816","-73.818094"
"Chicken Shack","Fast food restaurant","4011 E Tremont Ave, Bronx, NY 10465","East Bronx","4011 E Tremont Ave","Bronx","10465","New York","US","https://chickenshackny.com/#","(929) 777-9190","+19297779190","40.8202922","-73.8175992"
"Frank's Pizza","Pizza restaurant","4106 E Tremont Ave, Bronx, NY 10465","East Bronx","4106 E Tremont Ave","Bronx","10465","New York","US","http://frankspizzatremontave.com/","(718) 824-8070","+17188248070","40.8187093","-73.8173486"
"New Green Dragon","Chinese restaurant","4111 E Tremont Ave, Bronx, NY 10465","East Bronx","4111 E Tremont Ave","Bronx","10465","New York","US","http://www.newgreendragon.com/","(718) 597-3600","+17185973600","40.8188889","-73.8166667"
"Blackstone Bar & Grill","Bar & grill","3713 Riverdale Ave, Bronx, NY 10463","Riverdale","3713 Riverdale Ave","Bronx","10463","New York","US","https://www.blackstonebargrill.com/","(347) 346-6004","+13473466004","40.887166","-73.907313"
"Grandpa's Brick Oven Pizza","Pizza restaurant","4973 Broadway, New York, NY 10034","Manhattan","4973 Broadway","New York","10034","New York","US","http://www.mygrandpaspizza.com/","(212) 304-1185","+12123041185","40.8684152","-73.9194949"
"Lenas","Mexican restaurant","206 E 198th St, Bronx, NY 10458","West Bronx","206 E 198th St","Bronx","10458","New York","US","https://www.thenewlenarestaurantny.com/","(718) 295-5330","+17182955330","40.8696818","-73.8904856"
"El Nuevo Sabor corp","Dominican restaurant","4032 10th Ave, New York, NY 10034","Manhattan","4032 10th Ave","New York","10034","New York","US","https://www.elnuevosabor.com/","(212) 567-1515","+12125671515","40.8694104","-73.9156354"
"La Cabana Salvadoreña","Salvadoran restaurant","3150 Villa Ave, Bronx, NY 10468","West Bronx","3150 Villa Ave","Bronx","10468","New York","US",,"(718) 367-6810","+17183676810","40.8757159","-73.8871626"
"Pizza Chef","Pizza restaurant","564 W 235th St, Bronx, NY 10463","Riverdale","564 W 235th St","Bronx","10463","New York","US","http://www.orderpizzachef.com/?utm_source=gmb","(718) 796-4500","+17187964500","40.885631","-73.910243"
"Broadway Pizza & Pasta","Pizza restaurant","192 W 231st St, Bronx, NY 10463","West Bronx","192 W 231st St","Bronx","10463","New York","US","https://www.broadwaypizzapasta.com/","(718) 601-5000","+17186015000","40.8786831","-73.9046362"
"Broadway Joe's Pizza","Pizza restaurant","5985 Broadway, Bronx, NY 10471","Fieldston","5985 Broadway","Bronx","10471","New York","US",,"(718) 796-0376","+17187960376","40.8900398","-73.8983852"
"Queen of Tacos","Mexican restaurant","9 E Mosholu Pkwy N, Bronx, NY 10467","Norwood","9 E Mosholu Pkwy N","Bronx","10467","New York","US","https://queenoftacos.dine.online/","(718) 652-1253","+17186521253","40.8802403","-73.8834031"
"El Buen Ambiente","Dominican restaurant","108 E 198th St, Bronx, NY 10468","West Bronx","108 E 198th St","Bronx","10468","New York","US",,"(718) 220-1515","+17182201515","40.8704877","-73.8917114"
"La Sorpresa Restaurant","Dominican restaurant","12 E Kingsbridge Rd, Bronx, NY 10468","Fordham Manor","12 E Kingsbridge Rd","Bronx","10468","New York","US","https://lasorpresarestauranteny.com/","(718) 561-7067","+17185617067","40.8671455","-73.8970758"
"Boca Chica Seafood","Nuevo Latino restaurant","584 W 207th St, New York, NY 10034","Manhattan","584 W 207th St","New York","10034","New York","US","https://bocachicaseafood.negocio.site/","(212) 567-6777","+12125676777","40.8668387","-73.9210417"
"An Beal Bocht Cafe","Irish restaurant","445 W 238th St, Bronx, NY 10463","Fieldston","445 W 238th St","Bronx","10463","New York","US","http://anbealbochtcafe.com/","(718) 884-7127","+17188847127","40.887375","-73.904953"
"MUZI Asian Restaurant","Asian restaurant","2831 Grand Concourse, Bronx, NY 10468","West Bronx","2831 Grand Concourse","Bronx","10468","New York","US","http://www.muzi2831.com/","(718) 367-7977","+17183677977","40.8702544","-73.8914534"
"New Kennedy Chicken & Gyro","Chicken restaurant","5605 Broadway, Bronx, NY 10463","West Bronx","5605 Broadway","Bronx","10463","New York","US","https://www.kennedychickenandgyro5606.com/","(718) 432-1181","+17184321181","40.879727","-73.904643"
"Napa in the Heights Seafood & Wine Bar","Seafood restaurant","4927 Broadway, New York, NY 10034","Manhattan","4927 Broadway","New York","10034","New York","US","https://www.napaintheheights.com/","(212) 942-6272","+12129426272","40.8677162","-73.9217967"
"Applebee's Grill + Bar","Restaurant","90 W 225th St, Bronx, NY 10463","The Bronx","90 W 225th St","Bronx","10463","New York","US","https://restaurants.applebees.com/en-us/ny/bronx/90-west-225th-st.-78091?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=78091&utm_content=website","(718) 367-7770","+17183677770","40.8743615","-73.9096531"
"Mi Lindo San Miguelito","Mexican restaurant","257 W 231st St, Bronx, NY 10463","West Bronx","257 W 231st St","Bronx","10463","New York","US",,"(347) 945-4330","+13479454330","40.88009","-73.9067376"
"Tio Nacho - Bronx","Mexican restaurant","240w W 238th St, Bronx, NY 10463","West Bronx","240w W 238th St","Bronx","10463","New York","US",,,,"40.8847962","-73.9004063"
"Gold Mine Cafe","Diner","5578 Broadway, Bronx, NY 10463","West Bronx","5578 Broadway","Bronx","10463","New York","US","https://goldminebx.com/","(718) 549-0622","+17185490622","40.8789652","-73.9044995"
"Iron Age Korean Steakhouse","Korean barbecue restaurant","61-35 Junction Blvd, Rego Park, NY 11374","Rego Park","61-35 Junction Blvd","Rego Park","11374","New York","US","https://ironageregopark.wixsite.com/iron-age-rego-park","(347) 612-4671","+13476124671","40.7336082","-73.8640686"
"Burmese Bites","Burmese restaurant","Queens Center Mall Food Court, 90-15 Queens Blvd, Elmhurst, NY 11373","Elmhurst","Queens Center Mall Food Court, 90-15 Queens Blvd","Elmhurst","11373","NY","US",,"(917) 560-2480","+19175602480","40.7344054","-73.8689474"
"Gyro Grill","Gyro restaurant","6302 Woodhaven Blvd, Rego Park, NY 11374","Rego Park","6302 Woodhaven Blvd","Rego Park","11374","New York","US","http://www.gyrogrillny.com/","(718) 779-0900","+17187790900","40.7241575","-73.8695503"
"El Rey Latino","Mexican restaurant","63-42 108th St, Forest Hills, NY 11375","Forest Hills","63-42 108th St","Forest Hills","11375","New York","US","http://www.elreylatinonyc.com/","(718) 730-9002","+17187309002","40.7338551","-73.8503135"
"Don Pollo","Peruvian restaurant","100-05 Metropolitan Ave, Forest Hills, NY 11375","Forest Hills","100-05 Metropolitan Ave","Forest Hills","11375","New York","US","https://www.donpollometro.com/","(718) 575-0041","+17185750041","40.7109637","-73.8529619"
"Pollos Mario","Colombian restaurant","6320 Woodhaven Blvd, Rego Park, NY 11374","Rego Park","6320 Woodhaven Blvd","Rego Park","11374","New York","US","https://themenustar6.com/webspace/menus.php?code=orderpollosmariowoodhaven.com","(718) 565-2055","+17185652055","40.7237163","-73.869266"
"Tomo","Sushi restaurant","8914 Queens Blvd, Elmhurst, NY 11373","Elmhurst","8914 Queens Blvd","Elmhurst","11373","New York","US","http://www.tomoqueens.com/","(718) 803-9799","+17188039799","40.7342947","-73.8745083"
"Black Sea Fish & Grill","Mediterranean restaurant","95-36 Queens Blvd, Rego Park, NY 11374","Rego Park","95-36 Queens Blvd","Rego Park","11374","New York","US",,"(718) 275-7555","+17182757555","40.730184","-73.8634503"
